original_id,original,generation,system,sentence_type,rating_1,rating_2,rating_3,rating_1_zscore,rating_2_zscore,rating_3_zscore
26,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for people to stop copying rappers who were convicted of murder, including YNW Melly and Tay-K.",Muss,Paraphrases,70.0,70.0,60.0,-0.7482668652419494,0.0345702333337,-0.2885110278801416
46,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.",The film has earned over $552 million worldwide. It became the eighth highest-earning film of 2022.,Human 1 Writing,Splittings,90.0,63.0,100.0,0.658458946206007,-0.3620599559387975,1.3012507484068738
31,"According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people including 43 minors under 18 years of age had been killed as a result of the government's intervention in the protests, involving tear gas and gunfire, making the protests the deadliest since the 2019–2020 protests that resulted in more than 1,500 fatalities.","According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people including 43 minors under 18 years of age have been killed as a result of the government's intervention in the protests, involving tear gas and gunfire, making the protests the deadliest since the 2019-2020 protests that resulted in more than 1,500 deaths.",T5-3B,Paraphrases,65.0,30.0,60.0,-1.0999483181039384,-2.231887991080572,-2.006771288984329
48,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, an interview with journalist Piers Morgan was published. In the interview, Ronaldo said that he felt "" betrayed "" by ten Hag and "" two or three others "" who wanted Ronaldo to leave the club.",T5-3B,Splittings,65.0,85.0,63.0,-1.0999483181039384,0.884492067489052,-0.0986050348451116
42,"The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.",Ukraine's nuclear energy agency said that Russia was responsible for the shelling.,T5-3B,Deletions,65.0,60.0,70.0,-1.0999483181039384,-0.5320443227698679,0.3445089489032916
51,"Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.","Before November 2022, Bankman-Fried donated a lot of money to Democratic Party candidates.",GPT-3-zero-shot,Paraphrases,70.0,60.0,65.0,-0.7482668652419494,-0.5320443227698679,0.027998960511575
24,"Football fans around the world may find some apprehensions about going to the World Cup in Qatar because of the alcohol laws concerning consuming alcohol in public places, but World Cup organizers announce the creation of designated ""sobering up"" zones as a way to make fans feel safe and comfortable while attending the World Cup.","Football fans around the world may be apprehensions about going to the World Cup in Qatar because of the alcohol laws. However, World Cup organizers announced the creation of designated "" sobering up "" zones as a way to make fans feel safe and comfortable while attending the World Cup.",T5-3B,Splittings,68.0,40.0,75.0,-0.888939446386745,-1.6652734349770038,-0.8489187869043615
21,"In a difficult situation, it encouraged him to study Graphic Design in 2007, and he's been since as a Cinematographer in the film industry, also having a lot of experience with photography and experience in the field of graphic design.","In a difficult situation, it encouraged him to study Graphic Design in 2007. Since then, he has worked as a cinematographer in the film industry. He also has a lot of experience in graphic design and photography.",Muss,Splittings,80.0,80.0,80.0,-0.0449039595179712,0.6011847894372679,-0.2975339135087176
25,"On 3 November 2022, the British Foreign Secretary James Cleverly announced that the UK and Mauritius had decided to begin negotiations on sovereignty over the British Indian Ocean Territory, taking into account the recent international legal proceedings.","On November 3rd, 2022, the British Foreign Secretary said the UK and Mauritius were discussing granting independence over the British Indian Ocean Territory. ",Human 2 Writing,Deletions,75.0,80.0,100.0,-0.3965854123799603,-0.2975339135087176,1.3012507484068738
16,"In more recent practice, between the announcement of the nomination and the start of hearings, the Judiciary Committee undertakes an investigative stage in which committee members and their staffs prepare for the hearings by looking over the background of the nominees and relevant issues.","More recently, after a nomination is announced, the Judiciary Committee completes an investigative stage to prepare for hearings. During this stage, committee members and their staff review the nominees' backgrounds and any relevant issues.",GPT-3-few-shot,Splittings,100.0,75.0,60.0,1.3618218519299852,0.317877511385484,-0.2885110278801416
14,"On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak announces the construction of a barrier along the border with the Russian exclave of Kaliningrad, as Poland believes that Russia will use the border to illegally transport African and Asian immigrants to Europe.","On November 2, 2022, Mariusz Blaszczak, Poland's Minister of National Defence, announced plans to build a barrier along the border with Kaliningrad, a Russian exclave. Poland fears that Russia might use the border to smuggle African and Asian immigrants into Europe.",GPT-3-few-shot,Splittings,80.0,95.0,55.0,-0.0449039595179712,1.4511066235926198,-0.6050210162718582
55,"A Morning Consult poll in mid-November 2022 found that only 28% of Americans supported having an impeachment investigation or investigations into Hunter Biden's business dealings to be a top congressional priority, though it also found more than half of self-identified Republicans supported it as a top congressional priority.","A poll found that only 28% of Americans supported having an impeachment investigation into Hunter Biden, but it also found half of Republicans supported it.",Human 1 Writing,Deletions,100.0,50.0,90.0,1.3618218519299852,-1.098658878873436,0.5570847742290884
35,"According to anonymous sources cited by The Wall Street Journal, FTX had lent $10 billion of its customer assets to Alameda Research in 2022, and Alameda CEO Caroline Ellison disclosed to other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh knew about that decision.","The Wall Street Journal reported that FTX had given Alameda Research $10 billion to buy some of its business, and that Alameda CEO Caroline Ellison had told other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh knew about the deal.",Muss,Paraphrases,75.0,80.0,100.0,-0.3965854123799603,0.6011847894372679,1.3012507484068738
